,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1025,1026,0.3621226043733797,0.3621226043733797,1007.660861151427,3767.565313627482,1007,-6.518206878720834,,1121.240786590398
1,186.775442325,1033,1036,1.18800459154587,0.39600153051528997,1017.1428555166623,2829.941234019826,1005,-11.088042854428119,,1084.1260081391047
2,187.3207793,1033,1034,1.908567993433533,1.908567993433533,1025.974285447125,2009.6880233790125,997,-68.70844776360718,,1052.1044695381781
3,187.86601092499998,1038,1028,1.7279185264672412,-0.17279185264672411,1034.174989908881,1302.8040991691073,1002,6.220506695282068,,1025.0086491490645
4,188.41113719999998,1036,1025,1.043047789334166,-0.094822526303106,1041.764807867995,705.2878788541775,1013,2.180918104971438,,1002.6710253332102
5,188.956158125,1028,1026,0.840365554154959,-0.4201827770774795,1048.7635782905327,213.13777989828986,1017,4.622010547852274,,984.9240764520612
6,189.50107369999998,1035,1025,0.8202728553565946,-0.08202728553565945,1055.1911401425596,-177.64778023448844,1018,1.3944638541062107,,971.6002808670638
7,190.045883925,1052,1052,0.837733819880384,inf,1061.0673323901408,-471.070384080092,1039,-inf,,962.5321169396641
8,190.59058879999998,1068,1075,0.8116271105193998,0.11594673007419998,1066.4119939993418,-671.1316141744533,1051,-1.9710944112613995,,957.5520630313083
9,191.135188325,1072,1070,0.8262856362484797,-0.41314281812423986,1071.244963936228,-781.8330530535045,1064,3.305142544993919,,956.4925975034425
10,191.67968249999998,1081,1071,0.8012221689422371,-0.0801222168942237,1075.586081166865,-807.1762832531808,1072,0.7210999520480134,,959.186198717513
11,192.22407132499998,1075,1067,0.7775424502505143,-0.09719280628131428,1079.4551846573177,-751.1628873094137,1051,2.332627350751543,,965.465345034966
12,192.7683548,1066,1060,0.7753865851703869,-0.12923109752839781,1082.872113373652,-617.7944477581391,1037,3.7477018283235366,,975.1625148172475
13,193.312532925,1063,1060,0.7956261498651602,-0.2652087166217201,1085.8567062819327,-411.07254713528664,1029,9.017096365138482,,988.1101864258038
14,193.8566057,1070,1070,0.7908861747409445,inf,1088.4288023482256,-134.99876797679326,1033,-inf,,1004.1408382220811
15,194.400573125,1090,1084,0.7942231778648126,-0.13237052964413543,1090.6082405385962,206.42530718141006,1060,3.9711158893240626,,1023.0869485675254
16,194.9444352,1093,1095,0.7947581770897779,0.39737908854488896,1092.4148598191096,609.1980958033914,1067,-10.331856302167113,,1044.7809958235832
17,195.488191925,1108,1103,0.7914877943554887,-0.15829755887109773,1093.8684991558312,1069.3180153532126,1072,5.698712119359518,,1069.0554583517003
18,196.0318433,1129,1110,0.7911116722494277,-0.0416374564341804,1094.9889975148265,1582.783483294946,1090,1.6238608009330358,,1095.742814513323
19,196.575389325,1104,1105,0.7900325230816138,0.7900325230816138,1095.7961938621606,2145.5929170926547,1082,-17.380715507795504,,1124.6755426698978
20,197.11883,1085,1099,0.798472358442206,0.057033739888729,1096.3099271638994,2753.7447342104097,1071,-0.798472358442206,,1155.6861211828707
21,197.662165325,1088,1107,0.7981102791346143,0.0420058041649797,1096.5500363861079,3403.2373521122704,1089,0.0420058041649797,,1188.6070284136874
22,198.2053953,1103,1098,0.8040599544843242,-0.16081199089686485,1096.5363604948514,4090.0691882623087,1097,0.9648719453811891,,1223.2707427237945
23,198.74851992499998,1102,1076,0.8074165803696804,-0.031054483860372326,1096.2887384561955,4810.2386601245935,1079,0.7142531287885635,,1259.5097424746384
24,199.2915392,1105,1083,0.8060625325032217,-0.03663920602287371,1095.8270092362056,5559.744185163185,1070,1.28237221080058,,1297.1565060276648
25,199.83445312499998,1131,1114,0.8122546130835153,-0.04777968312255972,1095.1710118009257,6334.584180842026,1097,1.6245092261670306,-inf,1336.0435117442948
26,200.3772617,1125,2079,0.8144257223941842,0.0008536957257800672,1094.6873541869368,7024.544451742828,1154,0.02475717604762195,-inf,1371.3315590386837
27,200.919964925,1083,6067,0.8150182986479615,0.00016352694595665358,1093.7130852340724,7731.630705112087,1338,0.041699371218946665,,1407.2747740605407
28,201.4625628,1070,10643,0.8232603193402961,8.59981530701239e-05,1092.5765022990117,8455.702530068469,1553,0.04153710793286985,,1443.7257695530768
29,202.005055325,1081,12587,0.8194894939197722,7.122279627322894e-05,1092.015832748173,9195.492128926868,1642,0.03995598870928144,,1481.3776076468039
30,202.5474425,1090,13450,0.8269202298982968,6.690293122154506e-05,1091.3557498470877,9948.217490769704,1683,0.03967343821437622,,1520.041314639034
31,203.089724325,1094,14105,0.8298864771900701,6.378345071017371e-05,1090.0692654420052,10715.13771546334,1720,0.03992844014456875,,1559.1082923735235
32,203.63190079999998,1098,14774,0.8293789756785952,6.064485051759251e-05,1088.3841763120133,11496.420168067007,1752,0.0396617322385055,,1598.8650252553543
33,204.173971925,1089,15280,0.8303112569560028,5.8509707346628344e-05,1087.1909443022284,12288.455729461362,1778,0.04031318836182693,-inf,1640.0942263697618
